t0,tf,angulo,delay_real,delay_ideal,jitter
288877218,288881624,90,4406,4166.666666666667,239.33333333333303
288884719,288889155,90,4436,4166.666666666667,269.33333333333303
288893879,288898284,90,4405,4166.666666666667,238.33333333333303
288901375,288905781,90,4406,4166.666666666667,239.33333333333303
288910539,288914946,90,4407,4166.666666666667,240.33333333333303
288918033,288922439,90,4406,4166.666666666667,239.33333333333303
288927196,288931602,90,4406,4166.666666666667,239.33333333333303
288934693,288939108,90,4415,4166.666666666667,248.33333333333303
288943857,288948262,90,4405,4166.666666666667,238.33333333333303
288960529,288964936,90,4407,4166.666666666667,240.33333333333303
288968000,288972405,90,4405,4166.666666666667,238.33333333333303
288977183,288981589,90,4406,4166.666666666667,239.33333333333303
288984655,288989069,90,4414,4166.666666666667,247.33333333333303
288993843,288998275,90,4432,4166.666666666667,265.33333333333303
289001320,289005725,90,4405,4166.666666666667,238.33333333333303
289010503,289014908,90,4405,4166.666666666667,238.33333333333303
289017981,289022387,90,4406,4166.666666666667,239.33333333333303
289027164,289031605,90,4441,4166.666666666667,274.33333333333303
289034648,289039054,90,4406,4166.666666666667,239.33333333333303
289043824,289048230,90,4406,4166.666666666667,239.33333333333303
289051296,289055702,90,4406,4166.666666666667,239.33333333333303
289060487,289064893,90,4406,4166.666666666667,239.33333333333303
289067953,289072389,90,4436,4166.666666666667,269.33333333333303
289077142,289081547,90,4405,4166.666666666667,238.33333333333303
289084616,289089048,90,4432,4166.666666666667,265.33333333333303
289093794,289098199,90,4405,4166.666666666667,238.33333333333303
289101271,289105678,90,4407,4166.666666666667,240.33333333333303
289110456,289114863,90,4407,4166.666666666667,240.33333333333303
289117929,289122334,90,4405,4166.666666666667,238.33333333333303
289127127,289131563,90,4436,4166.666666666667,269.33333333333303
289134613,289139018,90,4405,4166.666666666667,238.33333333333303
289143778,289148184,90,4406,4166.666666666667,239.33333333333303
289151251,289155657,90,4406,4166.666666666667,239.33333333333303
289160442,289164848,90,4406,4166.666666666667,239.33333333333303
289167909,289172314,90,4405,4166.666666666667,238.33333333333303
289177089,289181494,90,4405,4166.666666666667,238.33333333333303
289184566,289188972,90,4406,4166.666666666667,239.33333333333303
289193754,289198160,90,4406,4166.666666666667,239.33333333333303
289201229,289205635,90,4406,4166.666666666667,239.33333333333303
289210420,289214826,90,4406,4166.666666666667,239.33333333333303
289217889,289222325,90,4436,4166.666666666667,269.33333333333303
289227071,289231476,90,4405,4166.666666666667,238.33333333333303
289234547,289238953,90,4406,4166.666666666667,239.33333333333303
289243737,289248142,90,4405,4166.666666666667,238.33333333333303
