angle,t0_us,tf_us,delay_real_us,delay_ideal_us,jitter_us,delay_real_corr_us,jitter_corr_us
150,211906933,211914111,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,211923512,211930701,7189,6944.444444444445,244.55555555555475,6957.660851370063,13.216406925617775
150,211940285,211947467,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,211956923,211964106,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,211973567,211980750,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,211990275,211997462,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212006930,212014113,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212023567,212030755,7188,6944.444444444445,243.55555555555475,6956.660851370063,12.216406925617775
150,212040340,212047518,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212056974,212064157,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212073677,212080861,7184,6944.444444444445,239.55555555555475,6952.660851370063,8.216406925617775
150,212090321,212097507,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,212106957,212114145,7188,6944.444444444445,243.55555555555475,6956.660851370063,12.216406925617775
150,212123591,212130777,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,212140308,212147490,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212156968,212164154,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,212173611,212180794,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212190373,212197555,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212207670,212214855,7185,6944.444444444445,240.55555555555475,6953.660851370063,9.216406925617775
150,212223600,212230792,7192,6944.444444444445,247.55555555555475,6960.660851370063,16.216406925617775
150,212240366,212247544,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212257005,212264188,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212273643,212280822,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,212290334,212297520,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,212306998,212314181,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212340382,212347561,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,212390337,212397520,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212407100,212414278,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212423715,212430897,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212440427,212447609,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212457086,212464273,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212473735,212480914,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,212490375,212497557,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212507083,212514265,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212523728,212530915,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212540368,212547547,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,212557126,212564309,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212574772,212581957,7185,6944.444444444445,240.55555555555475,6953.660851370063,9.216406925617775
150,212590460,212597646,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,212607095,212614273,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212623850,212631033,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212640484,212647663,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,212657183,212664370,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212673847,212681031,7184,6944.444444444445,239.55555555555475,6952.660851370063,8.216406925617775
150,212690482,212697665,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212707121,212714300,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,212723804,212730991,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212740464,212747647,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212757091,212764274,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212773855,212781033,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212790492,212797675,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,212807217,212814399,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212823867,212831054,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212840512,212847690,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212857142,212864324,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212873846,212881030,7184,6944.444444444445,239.55555555555475,6952.660851370063,8.216406925617775
150,212890491,212897678,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,212907135,212914313,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,212923885,212931067,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,212957235,212964425,7190,6944.444444444445,245.55555555555475,6958.660851370063,14.216406925617775
150,212973872,212981062,7190,6944.444444444445,245.55555555555475,6958.660851370063,14.216406925617775
150,212990499,212997681,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213007257,213014436,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213023836,213031022,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,213040601,213047784,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213057237,213064420,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213073864,213081042,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,213090565,213097752,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,213107231,213114413,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213140619,213147798,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213157257,213164440,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213173970,213181153,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213190616,213197814,7198,6944.444444444445,253.55555555555475,6966.660851370063,22.216406925617775
150,213207258,213214437,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213223890,213231072,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213240603,213247785,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213257262,213264449,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,213273912,213281091,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213290656,213297838,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213307285,213314464,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213323981,213331168,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,213340643,213347825,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213357282,213364465,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213374049,213381227,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,213390636,213397823,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,213407283,213414476,7193,6944.444444444445,248.55555555555475,6961.660851370063,17.216406925617775
150,213424043,213431225,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213440687,213447866,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213457390,213464580,7190,6944.444444444445,245.55555555555475,6958.660851370063,14.216406925617775
150,213473933,213481116,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213490676,213497858,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213507311,213514490,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213524057,213531239,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213540649,213547831,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213557424,213564611,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,213574074,213581252,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,213590703,213597886,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213607399,213614582,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213624048,213631234,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,213640679,213647858,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213657436,213664620,7184,6944.444444444445,239.55555555555475,6952.660851370063,8.216406925617775
150,213674075,213681254,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213690760,213697946,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,213707428,213714611,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213724073,213731255,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213740696,213747875,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213757387,213764573,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,213774044,213781227,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213790801,213797984,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213807449,213814627,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,213824264,213831452,7188,6944.444444444445,243.55555555555475,6956.660851370063,12.216406925617775
150,213840812,213847995,7183,6944.444444444445,238.55555555555475,6951.660851370063,7.216406925617775
150,213857440,213864622,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213874079,213881257,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,213890833,213898015,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213907427,213914609,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213924083,213931270,7187,6944.444444444445,242.55555555555475,6955.660851370063,11.216406925617775
150,213940844,213948023,7179,6944.444444444445,234.55555555555475,6947.660851370063,3.2164069256177754
150,213957454,213964648,7194,6944.444444444445,249.55555555555475,6962.660851370063,18.216406925617775
150,213974162,213981344,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,213990812,213997998,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,214007453,214014631,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,214024197,214031379,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
150,214040836,214048014,7178,6944.444444444445,233.55555555555475,6946.660851370063,2.2164069256177754
150,214057524,214064710,7186,6944.444444444445,241.55555555555475,6954.660851370063,10.216406925617775
150,214074177,214081359,7182,6944.444444444445,237.55555555555475,6950.660851370063,6.216406925617775
